BuildingID,Longitude,Latitude,OccupancyType,OccupancyGroup,SOID,StructureValue,ContentValue,GroundElevation_ft,FFE_ft,DFE_Status,ManufRestriction,OccupancyFallback
7487537,-72.849767,40.773942,RES1-1SWB,RES,R11B,214297.42,107148.71,22.6597,24.6597,Above DFE,0,0
7487539,-72.849385,40.773575,RES1-2SWB,RES,R12B,455246.34,227623.17,23.5729,25.5729,Above DFE,0,0
7487541,-72.849756,40.773603,RES1-1SWB,RES,R11B,224745.1,112372.55,24.0983,26.0983,Above DFE,0,0
7487543,-72.84947,40.773944,RES3A,RES,R3A1N,606628.19,303314.09,22.932,23.432,Above DFE,0,0
7487545,-72.849385,40.773177,RES1-1SWB,RES,R11B,220730.54,110365.27,23.7892,25.7892,Above DFE,0,0
7488101,-72.852585,40.763002,RES1-2SNB,RES,R12N,333539.26,166769.63,14.2741,14.7741,Above DFE,0,0
7487602,-72.849838,40.753475,RES1-1SNB,RES,R11N,236779.91,118389.95,3.6213,4.1213,Under DFE,0,0
7487603,-72.850055,40.753817,RES1-1SNB,RES,R11N,143202.44,71601.22,5.0979,6.5979,Under DFE,0,0
7487604,-72.850104,40.754398,COM4,NONRES,C4LN,NaN,NaN,6.1565,6.6565,Under DFE,0,0
7487605,-72.850004,40.754172,RES1-1SNB,RES,R11N,212042.27,106021.13,5.7388,7.2388,Under DFE,0,0
7487606,-72.850339,40.753867,RES1-1SNB,RES,R11N,215819.02,107909.51,5.1563,6.6563,Under DFE,0,0
7487607,-72.850493,40.754217,RES1-1SWB,RES,R11B,285099.52,142549.76,5.4742,7.4742,Under DFE,0,0
7487609,-72.850703,40.75475,RES1-1SWB,RES,R11B,217981.49,108990.75,7.3201,9.3201,Under DFE,0,0
7487611,-72.849832,40.753814,RES1-1SNB,RES,R11N,277138.65,138569.33,4.9008,5.4008,Under DFE,0,0
7487613,-72.850444,40.754069,RES1-1SNB,RES,R11N,216634.03,108317.01,6.0781,6.5781,Under DFE,0,0
7487615,-72.8506,40.754464,RES1-1SNB,RES,R11N,261308.58,130654.29,6.036,6.536,Under DFE,0,0
7487617,-72.850235,40.753597,RES1-1SNB,RES,R11N,248374.89,124187.45,4.9389,6.4389,Under DFE,0,0
7487619,-72.849953,40.753366,RES1-1SNB,RES,R11N,174620.97,87310.49,3.8915,5.3915,Under DFE,0,0
7488103,-72.850712,40.760169,RES1-2SNB,RES,R12N,505203.3,252601.65,7.4057,8.9057,Under DFE,0,0
7487953,-72.851029,40.75227,RES3A,RES,R3A5N,740408.64,370204.32,3.0347,3.5347,Under DFE,0,0
7487955,-72.851046,40.752378,RES1-1SNB,RES,R11N,175794,87897,3.261,4.761,Under DFE,0,0
7487957,-72.851501,40.752481,RES1-2SWB,RES,R12B,400597.85,200298.92,3.4634,5.4634,Under DFE,0,0
7487959,-72.8514,40.752129,RES1-1SNB,RES,R11N,254216.19,127108.09,2.5468,3.0468,Under DFE,0,0
7487961,-72.851449,40.752277,RES1-1SWB,RES,R11B,201620.6,100810.3,3.7678,5.7678,Under DFE,0,0
7487963,-72.850982,40.752156,RES1-1SWB,RES,R11B,225164.26,112582.13,3.1152,5.1152,Under DFE,0,0
7487965,-72.851069,40.769221,RES1-2SWB,RES,R12B,303267,151633.5,15.4477,17.4477,Above DFE,0,0
7487967,-72.85147,40.769092,RES1-1SNB,RES,R11N,173628.15,86814.08,13.7586,14.2586,Above DFE,0,0
7487969,-72.851078,40.768901,RES1-1SWB,RES,R11B,251312.1,125656.05,15.8136,17.8136,Above DFE,0,0
7488087,-72.851818,40.762893,RES1-1SNB,RES,R11N,252659.84,126329.92,12.0079,12.5079,Above DFE,0,0
7488089,-72.852144,40.762836,RES1-1SNB,RES,R11N,221636.45,110818.23,15.1479,23.1479,Above DFE,0,0
7488091,-72.853022,40.762465,RES1-2SNB,RES,R12N,372007.88,186003.94,14.449,22.449,Above DFE,0,0
7488093,-72.852641,40.76222,RES1-1SNB,RES,R11N,270172.05,135086.03,13.988,21.988,Above DFE,0,0
7488095,-72.852446,40.76276,RES1-1SNB,RES,R11N,243430.56,121715.28,15.041,23.041,Above DFE,0,0
7488097,-72.85314,40.761919,RES1-1SNB,RES,R11N,246630.29,123315.14,14.0022,22.0022,Above DFE,0,0
7488099,-72.85397,40.762867,RES1-2SNB,RES,R12N,1082639.54,541319.77,15.1575,16.6575,Above DFE,0,0
7488105,-72.850977,40.760885,RES1-1SNB,RES,R11N,292915.38,146457.69,9.1368,9.6368,Under DFE,0,0
7488107,-72.850891,40.760632,RES1-1SNB,RES,R11N,292050.63,146025.31,7.3953,8.8953,Under DFE,0,0
7488109,-72.852727,40.762655,RES1-1SNB,RES,R11N,339035.54,169517.77,13.7918,21.7918,Above DFE,0,0
7488111,-72.851292,40.762536,RES1-1SNB,RES,R11N,453804.29,226902.14,9.5495,11.0495,Above DFE,0,0
7488113,-72.852762,40.76309,RES1-1SNB,RES,R11N,267714.98,133857.49,14.3832,15.8832,Above DFE,0,0
7488115,-72.851702,40.762499,RES1-1SNB,RES,R11N,302163.2,151081.6,12.4724,20.4724,Above DFE,0,0
7488117,-72.850716,40.760414,RES1-1SNB,RES,R11N,327197.02,163598.51,7.377,15.377,Above DFE,0,0
7488119,-72.850585,40.759938,RES1-1SNB,RES,R11N,286402.89,143201.45,7.1908,15.1908,Above DFE,0,0
7488121,-72.852326,40.760954,RES1-1SNB,RES,R11N,245266.92,122633.46,12.2249,20.2249,Above DFE,0,0
7488123,-72.850399,40.759453,RES1-2SNB,RES,R12N,451269.49,225634.75,8.0012,16.0012,Above DFE,0,0
7488125,-72.852065,40.762445,RES1-2SNB,RES,R12N,394182.77,197091.38,14.1193,15.6193,Above DFE,0,0
7488126,-72.853681,40.762915,COM3,NONRES,C3LN,662656.29,662656.29,15.2326,23.2326,Above DFE,0,0
7487895,-72.850275,40.767876,RES1-1SNB,RES,R11N,150409.02,75204.51,14.7687,15.2687,Above DFE,0,0
7487897,-72.849941,40.768006,RES1-1SWB,RES,R11B,249114.89,124557.45,15.7711,17.7711,Above DFE,0,0
7487899,-72.849295,40.768172,RES1-2SWB,RES,R12B,321249.13,160624.57,15.6034,17.6034,Above DFE,0,0
7487901,-72.849463,40.767856,RES1-1SWB,RES,R11B,200225.51,100112.76,15.386,17.386,Above DFE,0,0
7487903,-72.84991,40.76771,RES1-1SNB,RES,R11N,145625.82,72812.91,14.9093,15.4093,Above DFE,0,0
7487905,-72.850269,40.767589,RES1-2SNB,RES,R12N,238153.15,119076.57,14.4314,14.9314,Above DFE,0,0
7487907,-72.849118,40.767907,RES1-1SWB,RES,R11B,169773.88,84886.94,15.3241,17.3241,Above DFE,0,0
7487909,-72.849636,40.768082,RES1-2SWB,RES,R12B,398485.27,199242.64,16.6002,18.6002,Above DFE,0,0
7489195,-72.852387,40.747873,RES1-2SNB,RES,R12N,307707.18,153853.59,2.1306,3.6306,Under DFE,0,0
7489197,-72.850769,40.747496,COM4,NONRES,C4LN,1017092.96,1017092.96,2.6709,10.6709,Above DFE,0,0
7489199,-72.85266,40.746932,RES1-1SNB,RES,R11N,260153.68,130076.84,3.2111,4.7111,Under DFE,0,0
7489201,-72.852263,40.747981,RES1-1SNB,RES,R11N,NaN,NaN,2.5765,10.5765,Above DFE,0,0
7489203,-72.850812,40.747714,RES1-1SNB,RES,R11N,NaN,NaN,2.5141,4.0141,Under DFE,0,0
7489205,-72.851549,40.748292,RES1-1SNB,RES,R11N,NaN,NaN,1.4189,2.9189,Under DFE,0,0
7489207,-72.852801,40.746839,RES1-1SNB,RES,R11N,NaN,NaN,3.4777,11.4777,Above DFE,0,0
7489209,-72.85275,40.747502,RES1-1SNB,RES,R11N,188383.89,94191.94,2.3385,3.8385,Under DFE,0,0
7489301,-72.853122,40.76391,COM3,NONRES,C3LN,NaN,NaN,15.522,16.022,Above DFE,0,0
7489303,-72.852769,40.763391,RES3A,RES,R3A1B,708829.84,354414.92,14.2537,16.2537,Above DFE,0,0
7489305,-72.853763,40.764498,COM8,NONRES,C8LN,NaN,NaN,15.8295,16.3295,Above DFE,0,0
7489307,-72.853795,40.764252,RES3A,RES,R3A1N,683046.05,341523.03,16.6415,17.1415,Above DFE,0,0
7489309,-72.853741,40.763949,RES3A,RES,R3A3B,757216.91,378608.46,16.192,18.192,Above DFE,0,0
7489311,-72.853193,40.764394,COM1,NONRES,C1LN,NaN,NaN,15.0154,15.5154,Above DFE,0,0
7489313,-72.853094,40.764147,RES1-1SWB,RES,R11B,314991.12,157495.56,14.864,16.864,Above DFE,0,0
7489315,-72.853706,40.764666,RES1-1SNB,RES,R11N,193590.02,96795.01,15.5161,17.0161,Above DFE,0,0
7489317,-72.854066,40.763552,RES1-1SNB,RES,R11N,248334.75,124167.38,15.6496,16.1496,Above DFE,0,0
7489319,-72.854047,40.763681,RES1-1SNB,RES,R11N,240600.47,120300.23,15.3624,16.8624,Above DFE,0,0
7489321,-72.853882,40.763705,RES1-1SWB,RES,R11B,143017.26,71508.63,15.5952,17.5952,Above DFE,0,0
7489323,-72.853505,40.763344,RES1-1SNB,RES,R11N,238233.94,119116.97,15.1502,15.6502,Above DFE,0,0
7489325,-72.852835,40.763554,RES1-1SWB,RES,R11B,125052.92,62526.46,14.4294,16.4294,Above DFE,0,0
7489490,-72.853404,40.750664,RES1-2SNB,RES,R12N,270642.2,135321.1,3.1418,4.6418,Under DFE,0,0
7489491,-72.853939,40.751511,RES1-1SNB,RES,R11N,189816.16,94908.08,3.7256,4.2256,Under DFE,0,0
7489492,-72.85379,40.751334,RES1-1SWB,RES,R11B,314349.19,157174.59,3.8961,5.8961,Under DFE,0,0
7489493,-72.853452,40.750319,RES1-1SWB,RES,R11B,282675.6,141337.8,2.9722,4.9722,Under DFE,0,0
7489494,-72.854127,40.751871,RES1-3SWB,RES,R13B,437498.31,218749.16,4.9619,6.9619,Under DFE,0,0
7489495,-72.853383,40.751225,RES1-1SWB,RES,R11B,286540.57,143270.29,3.0181,5.0181,Under DFE,0,0
7489497,-72.853538,40.751494,RES1-1SNB,RES,R11N,243482.57,121741.28,3.4179,3.9179,Under DFE,0,0
7489499,-72.853665,40.751746,RES1-1SNB,RES,R11N,237536.77,118768.38,3.417,3.917,Under DFE,0,0
7489501,-72.853595,40.750603,RES1-1SWB,RES,R11B,244640.39,122320.19,2.9279,4.9279,Under DFE,0,0
7491750,-72.855372,40.747304,RES1-1SWB,RES,R11B,293140.28,146570.14,2.2314,4.2314,Under DFE,0,0
7491743,-72.855051,40.748575,RES1-1SNB,RES,R11N,151924.24,75962.12,3.0004,4.5004,Under DFE,0,0
7491744,-72.855135,40.747219,RES1-1SNB,RES,R11N,104747.6,52373.8,4.4231,4.9231,Under DFE,0,0
7491745,-72.854956,40.748018,RES1-1SNB,RES,R11N,184241.5,92120.75,2.4087,2.9087,Under DFE,0,0
7491746,-72.855357,40.749139,RES1-1SNB,RES,R11N,189839.11,94919.55,3.7581,4.2581,Under DFE,0,0
7491747,-72.855383,40.748844,RES1-1SWB,RES,R11B,268696.67,134348.33,3.0599,5.0599,Under DFE,0,0
7491748,-72.854953,40.747286,RES1-1SNB,RES,R11N,295328.08,147664.04,5.0037,5.5037,Under DFE,0,0
7491749,-72.855082,40.749111,RES1-1SWB,RES,R11B,191022.15,95511.07,2.9472,4.9472,Under DFE,0,0
7491751,-72.855365,40.748327,RES1-1SWB,RES,R11B,302674.12,151337.06,2.5525,4.5525,Under DFE,0,0
7491752,-72.855346,40.748465,RES1-1SWB,RES,R11B,225883.1,112941.55,3.425,5.425,Under DFE,0,0
7492951,-72.856251,40.760986,RES1-1SNB,RES,R11N,169109.64,84554.82,12.7994,13.2994,Above DFE,0,0
7492952,-72.856091,40.76077,RES1-1SNB,RES,R11N,150255.4,75127.7,13.2697,14.7697,Above DFE,0,0
7492954,-72.856012,40.761134,RES1-1SWB,RES,R11B,142314.36,71157.18,14.642,16.642,Above DFE,0,0
7492956,-72.85569,40.761221,RES1-2SWB,RES,R12B,394097.39,197048.69,13.2012,15.2012,Above DFE,0,0
7492958,-72.855835,40.760832,RES1-1SWB,RES,R11B,208570.69,104285.35,12.4809,14.4809,Above DFE,0,0
7492977,-72.856634,40.757157,RES1-2SWB,RES,R12B,347544.32,173772.16,11.0771,13.0771,Above DFE,0,0
7492978,-72.856302,40.756369,RES1-1SWB,RES,R11B,200745.64,100372.82,10.8264,12.8264,Above DFE,0,0
7492979,-72.856449,40.756462,RES1-2SNB,RES,R12N,219449.12,109724.56,10.0925,11.5925,Above DFE,0,0
7492980,-72.856616,40.756107,RES1-1SWB,RES,R11B,125223.29,62611.65,9.5076,11.5076,Above DFE,0,0
7492981,-72.856617,40.756704,RES1-1SNB,RES,R11N,216040.16,108020.08,9.6049,11.1049,Above DFE,0,0
7492982,-72.856648,40.757295,RES1-1SWB,RES,R11B,217657.41,108828.71,11.7618,13.7618,Above DFE,0,0
7492983,-72.856587,40.756587,RES1-2SWB,RES,R12B,441708.57,220854.28,9.7268,11.7268,Above DFE,0,0
7492984,-72.856314,40.757084,RES1-1SNB,RES,R11N,214428.1,107214.05,11.6082,12.1082,Above DFE,0,0
7492985,-72.856363,40.756117,RES1-1SWB,RES,R11B,157888.25,78944.13,9.3977,11.3977,Above DFE,0,0
7492986,-72.856626,40.756817,RES1-2SNB,RES,R12N,129555.56,64777.78,10.8405,11.3405,Above DFE,0,0
7492987,-72.856312,40.756822,RES1-1SWB,RES,R11B,185202.23,92601.12,10.7051,12.7051,Above DFE,0,0
7492988,-72.856298,40.756571,RES1-1SNB,RES,R11N,133556.13,66778.06,10.56,12.06,Above DFE,0,0
7492989,-72.8564,40.756802,RES1-1SWB,RES,R11B,43783.09,21891.55,11.1798,13.1798,Above DFE,0,0
7492990,-72.856285,40.757718,RES1,RES,R12N,256123.7,128061.85,11.1297,14.1297,Above DFE,0,0
7492992,-72.856321,40.757284,RES1-1SWB,RES,R11B,141289.86,70644.93,11.8224,13.8224,Above DFE,0,0
7492993,-72.856723,40.756373,RES1-1SNB,RES,R11N,157066.56,78533.28,10.9673,12.4673,Above DFE,0,0
7498873,-72.856986,40.760217,RES1-1SWB,RES,R11B,227456.69,113728.34,12.5588,14.5588,Above DFE,0,0
7498875,-72.85707,40.760414,IND6,NONRES,I6LN,NaN,NaN,12.2327,12.7327,Above DFE,0,0
7498877,-72.857331,40.759129,RES1-1SWB,RES,R11B,266269.65,133134.82,12.5812,14.5812,Above DFE,0,0
7498879,-72.857371,40.759676,RES1-1SNB,RES,R11N,140831.89,70415.94,14.4745,14.9745,Above DFE,0,0
7498881,-72.857459,40.759407,RES1-1SNB,RES,R11N,138511.36,69255.68,13.4811,14.9811,Above DFE,0,0
7498883,-72.857081,40.758387,RES1-1SWB,RES,R11B,135848.29,67924.14,13.1466,15.1466,Above DFE,0,0
7498885,-72.857366,40.759991,RES1-1SWB,RES,R11B,156940.3,78470.15,13.3151,15.3151,Above DFE,0,0
7498887,-72.857051,40.759688,RES1-1SNB,RES,R11N,172971.14,86485.57,12.9802,14.4802,Above DFE,0,0
7498889,-72.857424,40.760699,RES1-1SWB,RES,R11B,230794.64,115397.32,12.6592,14.6592,Above DFE,0,0
7498891,-72.85746,40.758147,RES1-1SNB,RES,R11N,145427.6,72713.8,12.7038,14.2038,Above DFE,0,0
7498893,-72.857054,40.758713,RES1-1SNB,RES,R11N,111588.67,55794.33,12.1192,13.6192,Above DFE,0,0
7498895,-72.857028,40.759086,RES1-2SNB,RES,R12N,330104.55,165052.28,11.8728,12.3728,Above DFE,0,0
7498897,-72.857058,40.758108,RES1-1SWB,RES,R11B,169543.25,84771.63,12.3512,14.3512,Above DFE,0,0
7498899,-72.857368,40.760218,RES1-1SNB,RES,R11N,159437.63,79718.82,12.4485,12.9485,Above DFE,0,0
7498901,-72.857022,40.758831,RES1-1SWB,RES,R11B,135679.37,67839.68,11.1863,13.1863,Above DFE,0,0
7498903,-72.857548,40.758313,RES1-1SNB,RES,R11N,74236.07,37118.04,12.9556,13.4556,Above DFE,0,0
7498905,-72.85726,40.760764,RES1-1SWB,RES,R11B,150715.19,75357.59,13.5371,15.5371,Above DFE,0,0
7498907,-72.856998,40.759858,RES1-1SWB,RES,R11B,215846.26,107923.13,12.7174,14.7174,Above DFE,0,0
7498909,-72.857457,40.758786,RES1-1SWB,RES,R11B,241790.99,120895.5,12.0154,14.0154,Above DFE,0,0
7498911,-72.856993,40.760864,RES1-1SWB,RES,R11B,249471.01,124735.51,13.1377,15.1377,Above DFE,0,0
7498913,-72.857492,40.758924,RES1-1SNB,RES,R11N,104800.58,52400.29,13.0892,14.5892,Above DFE,0,0
7498915,-72.857015,40.759417,RES1-1SWB,RES,R11B,216000.25,108000.13,12.8141,14.8141,Above DFE,0,0
7498917,-72.857465,40.75855,RES1-1SWB,RES,R11B,268424.88,134212.44,13.0794,15.0794,Above DFE,0,0
7500045,-72.857799,40.750414,RES1-1SNB,RES,R11N,145330.61,72665.3,3.053,3.553,Under DFE,0,0
7500047,-72.857858,40.750681,RES1-1SNB,RES,R11N,261183.95,130591.98,3.6047,4.1047,Under DFE,0,0
7500049,-72.857803,40.751849,RES1-1SWB,RES,R11B,293164.96,146582.48,4.9454,6.9454,Under DFE,0,0
7500051,-72.857498,40.750906,RES1-1SWB,RES,R11B,457778.93,228889.46,4.3647,6.3647,Under DFE,0,0
7500053,-72.857842,40.750219,RES1-1SWB,RES,R11B,183311.01,91655.51,4.2065,6.2065,Under DFE,0,0
7500055,-72.85784,40.750878,RES1-1SNB,RES,R11N,146354.62,73177.31,4.2466,5.7466,Under DFE,0,0
7500057,-72.857606,40.750227,RES1-1SNB,RES,R11N,141997.8,70998.9,3.8584,4.3584,Under DFE,0,0
7500059,-72.857829,40.75112,RES1-1SWB,RES,R11B,156570.59,78285.29,4.7274,6.7274,Under DFE,0,0
7500061,-72.857847,40.751311,RES1-1SWB,RES,R11B,199187.6,99593.8,4.9596,6.9596,Under DFE,0,0
7500063,-72.857496,40.750404,RES1-2SNB,RES,R12N,234968.95,117484.47,3.7521,5.2521,Under DFE,0,0
7500065,-72.857432,40.751315,RES1-1SWB,RES,R11B,305555.12,152777.56,6.2789,8.2789,Under DFE,0,0
7500067,-72.857422,40.751629,RES1-1SNB,RES,R11N,217044.52,108522.26,4.6353,5.1353,Under DFE,0,0
7500069,-72.857431,40.751114,RES1-1SWB,RES,R11B,160174.81,80087.41,4.0677,6.0677,Under DFE,0,0
7500071,-72.857449,40.750569,RES1-2SWB,RES,R12B,247335.9,123667.95,3.5256,5.5256,Under DFE,0,0
7500073,-72.857756,40.750818,RES1-1SWB,RES,R11B,93244.7,46622.35,3.7173,5.7173,Under DFE,0,0
7500075,-72.857369,40.751796,RES1-2SWB,RES,R12B,301867.6,150933.8,4.9259,6.9259,Under DFE,0,0
7500158,-72.858262,40.75327,RES1-1SWB,RES,R11B,128032.54,64016.27,8.0947,10.0947,Above DFE,0,0
7500160,-72.858665,40.752957,RES1-2SWB,RES,R12B,205461.98,102730.99,6.9279,8.9279,Under DFE,0,0
7500162,-72.858638,40.752749,RES1-1SWB,RES,R11B,198689.8,99344.9,6.5218,8.5218,Under DFE,0,0
7500164,-72.858462,40.753847,RES1-2SWB,RES,R12B,170116.59,85058.3,8.0466,10.0466,Above DFE,0,0
7500166,-72.858197,40.752709,RES1-1SNB,RES,R11N,102359.54,51179.77,6.5216,7.0216,Under DFE,0,0
7500901,-72.858668,40.753162,RES1-2SWB,RES,R12B,251175.77,125587.89,6.9459,8.9459,Under DFE,0,0
7502360,-72.858616,40.752294,RES1-2SWB,RES,R12B,231225.67,115612.83,6.3581,8.3581,Under DFE,0,0
7502362,-72.858238,40.752943,RES1-2SWB,RES,R12B,228219.67,114109.84,6.9796,8.9796,Under DFE,0,0
7502364,-72.858603,40.753831,RES1-1SWB,RES,R11B,166260.49,83130.25,8.1692,10.1692,Above DFE,0,0
7502366,-72.858672,40.752448,RES1-1SWB,RES,R11B,174010.37,87005.19,6.7834,8.7834,Under DFE,0,0
7502368,-72.858634,40.753512,RES1-2SNB,RES,R12N,271091.69,135545.84,7.3008,8.8008,Under DFE,0,0
7502370,-72.858298,40.753606,RES1-1SWB,RES,R11B,131770.87,65885.44,7.4122,9.4122,Under DFE,0,0
7502372,-72.85862,40.753373,RES1-1SNB,RES,R11N,173430.2,86715.1,7.4619,7.9619,Under DFE,0,0
7502374,-72.858202,40.753796,RES1-1SWB,RES,R11B,202834.61,101417.31,7.749,9.749,Under DFE,0,0
7502376,-72.858279,40.752213,RES1-3SWB,RES,R13B,417198.78,208599.39,6.8586,8.8586,Under DFE,0,0
7502378,-72.858238,40.753062,RES1-1SNB,RES,R11N,116799.26,58399.63,6.3921,6.8921,Under DFE,0,0
7502381,-72.858634,40.753632,RES1-1SNB,RES,R11N,196562.31,98281.16,7.3935,8.8935,Under DFE,0,0
7503877,-72.85935,40.756162,RES3A,RES,R3A3B,764524.94,382262.47,10.9237,12.9237,Above DFE,0,0
7503879,-72.859274,40.757292,RES3A,RES,R3A3B,728073.36,364036.68,12.5215,14.5215,Above DFE,0,0
7503881,-72.858895,40.757744,RES3A,RES,R3A3B,726088.41,363044.2,7.1403,9.1403,Under DFE,0,0
7503883,-72.858989,40.757098,COM1,NONRES,C1LN,NaN,NaN,10.9535,11.4535,Above DFE,0,0
7503885,-72.858941,40.757289,RES3A,RES,R3A3B,683387.44,341693.72,8.5114,10.5114,Above DFE,0,0
7503887,-72.859314,40.757479,RES3A,RES,R3A3B,765522.35,382761.18,10.1836,12.1836,Above DFE,0,0
7503889,-72.859287,40.757798,RES1-1SWB,RES,R11B,246503.88,123251.94,8.0757,10.0757,Above DFE,0,0
7503891,-72.859251,40.756844,IND6,NONRES,I6LN,NaN,NaN,10.3228,10.8228,Above DFE,0,0
7503893,-72.85896,40.756188,COM9,NONRES,C9LN,NaN,NaN,10.481,10.981,Above DFE,0,0
7503895,-72.859203,40.756653,RES1-1SWB,RES,R11B,247201.47,123600.73,10.2027,12.2027,Above DFE,0,0
7503897,-72.858874,40.757553,RES1-2SWB,RES,R12B,218261.14,109130.57,7.4276,9.4276,Under DFE,0,0
7504053,-72.85989,40.755374,RES1-1SWB,RES,R11B,190534.27,95267.13,8.426,10.426,Above DFE,0,0
7504055,-72.860339,40.754777,RES1-1SWB,RES,R11B,295605.39,147802.69,6.74,8.74,Under DFE,0,0
7504057,-72.859896,40.755511,RES1-1SWB,RES,R11B,153171.46,76585.73,8.5958,10.5958,Above DFE,0,0
7504059,-72.859979,40.754214,RES1-1SWB,RES,R11B,197758.96,98879.48,8.5634,10.5634,Above DFE,0,0
7504061,-72.859994,40.75453,RES1-1SWB,RES,R11B,177458.18,88729.09,8.2492,10.2492,Above DFE,0,0
7504063,-72.860347,40.754548,RES1-1SWB,RES,R11B,185194.16,92597.08,7.3739,9.3739,Under DFE,0,0
7504065,-72.860319,40.755212,RES1-2SWB,RES,R12B,334486.07,167243.04,6.7593,8.7593,Under DFE,0,0
7504067,-72.859934,40.75498,RES1-1SWB,RES,R11B,164019.6,82009.8,6.4017,8.4017,Under DFE,0,0
7504069,-72.859905,40.755156,RES1-1SNB,RES,R11N,149711.61,74855.8,7.0157,7.5157,Under DFE,0,0
7504072,-72.860014,40.754334,RES1-1SWB,RES,R11B,140836.5,70418.25,7.706,9.706,Under DFE,0,0
7504074,-72.85987,40.755634,RES1-2SWB,RES,R12B,327692.35,163846.18,7.2669,9.2669,Under DFE,0,0
7504076,-72.860292,40.755831,RES1-1SWB,RES,R11B,185106.13,92553.07,5.844,7.844,Under DFE,0,0
7504078,-72.859816,40.755828,RES1-1SWB,RES,R11B,174411.25,87205.62,6.8537,8.8537,Under DFE,0,0
7504154,-72.860112,40.758726,RES1-2SNB,RES,R12N,341147.77,170573.88,6.7942,8.2942,Under DFE,0,0
7504156,-72.860155,40.758457,RES1-1SWB,RES,R11B,154117.93,77058.97,7.4683,9.4683,Under DFE,0,0
7504158,-72.859655,40.759041,RES1-1SWB,RES,R11B,134024.35,67012.17,9.4124,11.4124,Above DFE,0,0
7504160,-72.859695,40.758461,RES1-1SWB,RES,R11B,172249.37,86124.68,8.6545,10.6545,Above DFE,0,0
7504162,-72.859696,40.75889,RES1-1SNB,RES,R11N,139476.86,69738.43,10.1857,11.6857,Above DFE,0,0
7504164,-72.860016,40.759755,RES1-1SWB,RES,R11B,215972.3,107986.15,10.2293,12.2293,Above DFE,0,0
7504166,-72.860061,40.75943,RES1-1SNB,RES,R11N,163048.44,81524.22,8.0238,9.5238,Under DFE,0,0
7504168,-72.860112,40.758237,RES1-1SWB,RES,R11B,222479.57,111239.79,7.7172,9.7172,Under DFE,0,0
7504170,-72.859737,40.758203,RES1-1SNB,RES,R11N,145717.53,72858.76,9.6582,11.1582,Above DFE,0,0
7504172,-72.859615,40.759979,RES1-3SNB,RES,R13N,437295.62,218647.81,10.854,11.354,Above DFE,0,0
7504174,-72.859605,40.760198,RES1-1SNB,RES,R11N,162547.14,81273.57,10.8323,11.3323,Above DFE,0,0
7504176,-72.859647,40.759698,RES1-1SWB,RES,R11B,220569.3,110284.65,8.6021,10.6021,Above DFE,0,0
7504178,-72.85965,40.759315,RES1-1SWB,RES,R11B,161424.85,80712.42,7.9572,9.9572,Under DFE,0,0
7504180,-72.859691,40.758702,RES1-1SNB,RES,R11N,136865.82,68432.91,10.1657,11.6657,Above DFE,0,0
7505821,-72.860394,40.753536,RES1-1SWB,RES,R11B,275561.09,137780.55,6.5716,8.5716,Under DFE,0,0
7505822,-72.860427,40.75382,RES1-1SWB,RES,R11B,285127.88,142563.94,6.5129,8.5129,Under DFE,0,0
7505823,-72.860097,40.753167,AGR1,NONRES,A1LN,NaN,NaN,8.4683,8.9683,Under DFE,0,0
7505824,-72.860446,40.752223,RES1-2SNB,RES,R12N,202192.48,101096.24,4.0419,4.5419,Under DFE,0,0
7505825,-72.860067,40.752783,RES1-1SNB,RES,R11N,118246.69,59123.34,5.0439,5.5439,Under DFE,0,0
7505826,-72.860203,40.752171,RES1-2SNB,RES,R12N,123074.67,61537.33,4.7918,6.2918,Under DFE,0,0
7505827,-72.860056,40.753804,RES1-2SWB,RES,R12B,255281.42,127640.71,7.9217,9.9217,Under DFE,0,0
7505828,-72.860022,40.75343,RES1-1SNB,RES,R11N,137895.41,68947.71,7.3865,8.8865,Under DFE,0,0
7505829,-72.860143,40.752705,RES1-1SNB,RES,R11N,109500.69,54750.34,4.6052,5.1052,Under DFE,0,0
7505830,-72.860162,40.752564,RES1-1SNB,RES,R11N,74247.23,37123.62,4.9232,5.4232,Under DFE,0,0
7505831,-72.860052,40.752444,RES1-1SNB,RES,R11N,241762.22,120881.11,5.1509,6.6509,Under DFE,0,0
7505832,-72.86045,40.75268,RES1-1SWB,RES,R11B,118387.14,59193.57,4.4266,6.4266,Under DFE,0,0
7505833,-72.860041,40.753325,RES1-1SNB,RES,R11N,206721.89,103360.94,7.0786,7.5786,Under DFE,0,0
7505834,-72.860421,40.752468,RES1-1SNB,RES,R11N,119108.9,59554.45,5.6346,7.1346,Under DFE,0,0
7505835,-72.86004,40.753667,RES1-1SWB,RES,R11B,223883.68,111941.84,7.4622,9.4622,Under DFE,0,0
7505836,-72.860419,40.753353,RES1-1SNB,RES,R11N,131010.43,65505.22,6.359,6.859,Under DFE,0,0
7505837,-72.860424,40.752841,RES1-1SWB,RES,R11B,142317.42,71158.71,4.5372,6.5372,Under DFE,0,0
7505838,-72.859984,40.753527,RES1-1SWB,RES,R11B,116820.65,58410.33,7.2874,9.2874,Under DFE,0,0
7505969,-72.86156,40.759018,RES1-1SNB,RES,R11N,166267.83,83133.92,14.1547,15.6547,Above DFE,0,0
7505958,-72.861553,40.758885,RES1-1SWB,RES,R11B,136459.29,68229.65,13.4878,15.4878,Above DFE,0,0
